UniProt_ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,PCP_PC,PCP_NC,PCP_NE,PCP_PO,PCP_NP,PCP_AL,PCP_CY,PCP_AR,PCP_AC,PCP_BS,PCP_NE_pH,PCP_HB,PCP_HL,PCP_NT,PCP_HX,PCP_SC,PCP_SS_HE,PCP_SS_ST,PCP_SS_CO,PCP_SA_BU,PCP_SA_EX,PCP_SA_IN,PCP_TN,PCP_SM,PCP_LR,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5,SEP,SER_A,SER_C,SER_D,SER_E,SER_F,SER_G,SER_H,SER_I,SER_K,SER_L,SER_M,SER_N,SER_P,SER_Q,SER_R,SER_S,SER_T,SER_V,SER_W,SER_Y,Betweenness,Betweenness(Weight),Closeness,Closeness(Weight),Degree,Degree(Weight),Eigenvector,Eigenvector(Weight),Label
P05413,4.51,0.75,8.27,6.02,4.51,7.52,2.26,5.26,10.53,10.53,2.26,2.26,0.75,2.26,3.01,4.51,14.29,7.52,1.5,1.5,0.16,0.14,0.7,0.23,0.44,0.36,0.01,0.08,0.14,0.16,0.7,0.52,0.19,0.43,0.19,0.03,0.41,0.35,0.23,0.42,0.3,0.26,0.17,0.5,0.5,0.19,-0.68,-0.52,-0.53,0.06,3.95,-0.2,-0.05,-0.3,-0.24,-0.2,-0.28,-0.12,-0.22,-0.34,-0.34,-0.12,-0.12,-0.05,-0.12,-0.15,-0.2,-0.4,-0.28,-0.09,-0.09,105.29,106,0.35,0.23,13,7.26,0,0,0
P05423,4.52,0.75,6.78,10.8,1.76,8.29,2.01,4.02,10.05,10.55,2.51,2.01,8.04,3.52,7.04,4.52,5.78,6.28,0.75,0,0.19,0.18,0.63,0.15,0.47,0.42,0.08,0.03,0.18,0.19,0.63,0.45,0.29,0.4,0.1,0.03,0.51,0.19,0.3,0.37,0.41,0.23,0.18,0.47,0.53,0.51,-0.48,-0.47,-0.44,0.26,3.96,-0.2,-0.05,-0.26,-0.35,-0.1,-0.3,-0.11,-0.19,-0.33,-0.34,-0.13,-0.11,-0.29,-0.17,-0.27,-0.2,-0.24,-0.25,-0.05,0,26.58,273,0.32,0.24,10,7.69,0,0,0
P05452,8.42,3.47,4.46,7.92,3.47,7.43,0.99,3.47,7.92,10.89,2.48,3.96,2.97,5.94,2.97,3.47,9.41,5.45,2.48,2.48,0.12,0.12,0.76,0.25,0.47,0.39,0.03,0.08,0.12,0.12,0.76,0.53,0.19,0.39,0.13,0.06,0.48,0.3,0.22,0.45,0.33,0.22,0.23,0.49,0.51,0.14,-0.59,-0.3,-0.49,0.02,4.12,-0.3,-0.17,-0.2,-0.29,-0.17,-0.28,-0.07,-0.17,-0.29,-0.35,-0.13,-0.18,-0.15,-0.24,-0.15,-0.17,-0.32,-0.23,-0.13,-0.13,101.61,56,0.36,0.25,20,11.31,0.01,0.01,0
P05455,6.62,0.74,7.35,12.01,4.66,6.62,1.47,5.39,14.95,7.84,1.47,4.9,2.45,4.66,4.17,4.17,3.68,4.17,1.23,1.47,0.21,0.19,0.6,0.15,0.4,0.33,0.03,0.07,0.19,0.21,0.6,0.38,0.28,0.39,0.08,0.02,0.53,0.21,0.26,0.37,0.46,0.15,0.18,0.41,0.59,0.68,-0.22,-0.46,-0.5,0.12,3.99,-0.26,-0.05,-0.28,-0.37,-0.21,-0.26,-0.09,-0.23,-0.41,-0.29,-0.09,-0.21,-0.13,-0.21,-0.19,-0.19,-0.18,-0.19,-0.08,-0.09,1374.08,579,0.38,0.24,36,19.08,0.01,0,0
P05549,6.41,1.6,5.03,5.03,2.29,6.64,4.58,3.2,5.26,11.21,0.92,6.41,9.38,4.81,5.26,8.92,4.58,5.26,0.46,2.75,0.15,0.1,0.75,0.23,0.46,0.42,0.09,0.06,0.1,0.15,0.75,0.45,0.31,0.35,0.14,0.03,0.44,0.2,0.36,0.37,0.36,0.31,0.24,0.54,0.46,0.36,-0.37,-0.13,-0.34,0.24,4.1,-0.25,-0.1,-0.22,-0.22,-0.13,-0.26,-0.2,-0.16,-0.22,-0.35,-0.06,-0.25,-0.32,-0.21,-0.22,-0.31,-0.2,-0.22,-0.04,-0.14,2129.53,1359,0.4,0.28,24,14.3,0.01,0.01,0
P05556,3.76,7.27,5.26,7.89,3.63,7.77,1.25,6.02,7.14,6.27,1.88,7.27,4.39,3.63,3.63,7.39,5.51,6.39,0.75,2.88,0.12,0.13,0.75,0.27,0.41,0.35,0.04,0.07,0.13,0.12,0.75,0.46,0.24,0.38,0.13,0.09,0.36,0.33,0.32,0.42,0.36,0.23,0.26,0.55,0.45,0.46,-0.52,0.01,-0.55,-0.14,4.16,-0.18,-0.28,-0.22,-0.29,-0.17,-0.29,-0.08,-0.24,-0.27,-0.25,-0.11,-0.28,-0.2,-0.17,-0.17,-0.28,-0.23,-0.25,-0.05,-0.15,17176.37,22449,0.44,0.3,121,78.59,0.05,0.05,0
P05771,4.62,2.98,6.86,7.3,6.56,6.71,2.83,4.77,8.79,7,3.13,3.73,5.51,3.73,4.77,5.37,4.92,6.26,1.34,2.83,0.16,0.14,0.69,0.2,0.46,0.35,0.06,0.11,0.14,0.16,0.69,0.47,0.26,0.35,0.1,0.06,0.42,0.3,0.28,0.4,0.36,0.25,0.2,0.47,0.53,0.22,-0.26,-0.18,-0.31,0.04,4.22,-0.21,-0.15,-0.27,-0.28,-0.26,-0.26,-0.15,-0.21,-0.31,-0.27,-0.16,-0.18,-0.23,-0.18,-0.21,-0.23,-0.21,-0.25,-0.08,-0.15,2600.33,1602,0.41,0.28,45,30.63,0.02,0.02,0
P05783,8.84,0,5.58,10,1.86,6.28,1.4,5.35,4.88,10.47,2.33,4.19,0.93,5.58,8.14,8.6,6.98,5.58,0.47,2.56,0.14,0.16,0.7,0.24,0.42,0.37,0.01,0.05,0.16,0.14,0.7,0.43,0.2,0.43,0.16,0.02,0.52,0.23,0.26,0.39,0.31,0.23,0.24,0.47,0.53,0.55,-0.52,-0.52,-0.65,0.15,3.98,-0.31,0,-0.23,-0.33,-0.11,-0.25,-0.09,-0.23,-0.21,-0.34,-0.13,-0.19,-0.06,-0.23,-0.3,-0.3,-0.27,-0.23,-0.04,-0.14,6231.77,6766,0.41,0.27,48,25.47,0.02,0.02,0
P05787,6.83,0,4.35,10.14,2.48,7.45,0.41,5.18,6.63,10.14,3.31,4.76,1.24,5.59,6.63,12.42,4.55,4.55,0.21,3.11,0.14,0.15,0.72,0.26,0.41,0.35,0.01,0.06,0.15,0.14,0.72,0.39,0.2,0.45,0.17,0.03,0.5,0.2,0.3,0.37,0.33,0.25,0.27,0.46,0.54,0.57,-0.5,-0.43,-0.67,0.13,3.95,-0.27,0,-0.2,-0.34,-0.13,-0.28,-0.03,-0.22,-0.26,-0.34,-0.16,-0.21,-0.08,-0.23,-0.26,-0.37,-0.2,-0.2,-0.02,-0.16,7287.68,5533,0.41,0.28,48,24.92,0.02,0.02,0
P05981,9.35,4.56,4.8,4.08,3.12,10.55,1.92,3.84,2.4,9.59,1.2,2.4,5.28,4.8,6.95,7.19,5.04,8.15,2.4,2.4,0.11,0.09,0.8,0.24,0.54,0.47,0.05,0.08,0.09,0.11,0.8,0.53,0.19,0.37,0.12,0.06,0.4,0.3,0.3,0.52,0.24,0.23,0.32,0.57,0.43,0.12,-0.74,-0.14,-0.36,0.1,4.11,-0.32,-0.2,-0.21,-0.19,-0.16,-0.34,-0.11,-0.18,-0.13,-0.32,-0.08,-0.13,-0.22,-0.21,-0.27,-0.27,-0.22,-0.3,-0.13,-0.13,540.45,168,0.34,0.22,14,7.58,0,0,0
P06213,4.78,3.4,5.07,7.67,4.27,6.66,2.68,4.78,4.85,9.84,2.17,5.21,5.93,2.75,5.93,7.6,4.99,6.3,1.45,3.69,0.14,0.13,0.74,0.22,0.46,0.38,0.06,0.09,0.13,0.14,0.74,0.48,0.25,0.35,0.13,0.06,0.41,0.29,0.31,0.42,0.32,0.27,0.22,0.5,0.5,0.16,-0.36,-0.14,-0.4,0.03,4.2,-0.21,-0.17,-0.22,-0.28,-0.19,-0.26,-0.14,-0.21,-0.21,-0.33,-0.12,-0.22,-0.24,-0.14,-0.24,-0.28,-0.22,-0.25,-0.09,-0.18,15420.96,17288.5,0.42,0.29,125,80.33,0.04,0.04,0
P06239,5.5,1.77,5.11,8.64,4.32,7.27,2.36,5.5,4.52,9.63,2.16,4.72,6.29,4.52,5.7,5.89,5.3,4.91,2.16,3.73,0.13,0.14,0.74,0.21,0.48,0.39,0.06,0.1,0.14,0.13,0.74,0.48,0.24,0.37,0.11,0.04,0.43,0.28,0.29,0.41,0.34,0.26,0.2,0.47,0.53,0.12,-0.31,-0.21,-0.43,0.08,4.2,-0.23,-0.1,-0.22,-0.31,-0.2,-0.28,-0.13,-0.23,-0.2,-0.33,-0.12,-0.21,-0.25,-0.2,-0.24,-0.24,-0.23,-0.21,-0.12,-0.18,7814.11,9676,0.42,0.29,81,47.42,0.03,0.03,0
P06241,5.77,1.68,5.03,7.64,3.72,8.94,2.23,4.66,6.15,9.31,2.42,3.91,4.66,4.1,5.59,5.59,6.7,5.21,1.86,4.84,0.14,0.13,0.73,0.23,0.47,0.39,0.05,0.1,0.13,0.14,0.73,0.46,0.23,0.38,0.12,0.04,0.43,0.29,0.28,0.41,0.32,0.26,0.22,0.48,0.53,0.19,-0.41,-0.29,-0.4,0.04,4.19,-0.24,-0.1,-0.22,-0.28,-0.18,-0.31,-0.12,-0.21,-0.25,-0.32,-0.13,-0.18,-0.21,-0.19,-0.23,-0.23,-0.26,-0.22,-0.11,-0.21,16169.05,15337,0.43,0.3,94,59.68,0.03,0.04,0
P06396,10.36,0.9,5.88,6.52,3.96,9.08,1.79,2.94,5.75,8.18,1.66,3.58,5.37,5.24,5.37,5.88,5.24,7.54,1.92,2.81,0.13,0.12,0.75,0.2,0.51,0.44,0.05,0.09,0.12,0.13,0.75,0.48,0.22,0.38,0.11,0.03,0.45,0.25,0.3,0.45,0.32,0.23,0.26,0.54,0.46,0.28,-0.55,-0.24,-0.43,0.18,4.13,-0.34,-0.06,-0.24,-0.26,-0.19,-0.31,-0.1,-0.15,-0.24,-0.3,-0.1,-0.17,-0.23,-0.22,-0.23,-0.24,-0.22,-0.28,-0.11,-0.15,2337.38,2571,0.4,0.27,40,24.47,0.01,0.01,0
P06400,4.74,1.62,4.85,7.87,4.2,3.12,1.83,6.47,8.19,10.88,3.02,4.85,6.47,3.77,4.96,8.51,5.93,4.96,0.75,3.02,0.15,0.13,0.72,0.23,0.45,0.37,0.07,0.08,0.13,0.15,0.72,0.49,0.26,0.34,0.14,0.05,0.45,0.27,0.28,0.37,0.36,0.29,0.18,0.45,0.55,0.07,-0.28,-0.31,-0.43,0.15,4.14,-0.21,-0.1,-0.21,-0.29,-0.19,-0.16,-0.11,-0.26,-0.3,-0.35,-0.15,-0.21,-0.26,-0.18,-0.22,-0.3,-0.24,-0.22,-0.05,-0.15,55928.03,51729,0.44,0.3,155,97.74,0.04,0.04,0
P06401,11.04,2.57,4.18,5.47,3.11,7.82,1.39,2.89,4.39,11.25,1.82,1.82,11.04,5.04,4.5,10.18,3,5.36,0.64,2.47,0.1,0.1,0.8,0.23,0.55,0.49,0.11,0.06,0.1,0.1,0.8,0.53,0.23,0.36,0.13,0.04,0.45,0.2,0.35,0.45,0.32,0.3,0.32,0.57,0.43,0.06,-0.67,-0.01,-0.41,0.37,4.01,-0.35,-0.14,-0.19,-0.23,-0.16,-0.29,-0.09,-0.15,-0.2,-0.36,-0.11,-0.11,-0.35,-0.22,-0.2,-0.34,-0.15,-0.23,-0.05,-0.13,28155.1,50680,0.45,0.32,173,103.65,0.06,0.06,0
P06454,9.91,0,17.12,31.53,0,8.11,0,0.9,7.21,0.9,0.9,5.41,0.9,1.8,1.8,3.6,5.41,4.5,0,0,0.09,0.49,0.42,0.11,0.26,0.25,0.01,0,0.49,0.09,0.42,0.23,0.15,0.68,0.09,0.01,0.54,0.11,0.35,0.24,0.64,0.11,0.22,0.55,0.45,2.17,-0.41,0.08,-1.56,0.11,3.14,-0.33,0,-0.44,-0.53,0,-0.29,0,-0.06,-0.27,-0.06,-0.06,-0.23,-0.06,-0.1,-0.1,-0.17,-0.23,-0.2,0,0,349.3,1125,0.37,0.24,14,7.86,0,0,0
P06493,4.04,0.34,6.4,6.06,3.7,6.06,2.69,7.41,8.08,12.12,2.69,3.37,5.05,3.37,5.05,7.07,4.38,6.06,1.35,4.71,0.16,0.13,0.72,0.2,0.49,0.41,0.05,0.1,0.13,0.16,0.72,0.47,0.24,0.33,0.11,0.03,0.44,0.28,0.28,0.41,0.32,0.27,0.18,0.43,0.57,-0.09,-0.32,-0.4,-0.36,0.15,4.13,-0.19,-0.03,-0.25,-0.25,-0.18,-0.25,-0.14,-0.28,-0.29,-0.37,-0.14,-0.17,-0.22,-0.17,-0.22,-0.27,-0.2,-0.25,-0.08,-0.21,23869.17,42711.5,0.44,0.31,123,78.51,0.03,0.03,0
P06576,11.15,0,5.1,6.99,3.02,9.26,1.89,6.81,4.35,9.07,2.65,1.7,6.05,4.54,4.91,4.91,6.24,8.88,0,2.46,0.11,0.12,0.77,0.18,0.57,0.51,0.06,0.06,0.12,0.11,0.77,0.54,0.19,0.37,0.11,0.03,0.46,0.27,0.27,0.48,0.29,0.24,0.25,0.53,0.47,0,-0.85,-0.37,-0.52,0.28,4,-0.35,0,-0.22,-0.27,-0.15,-0.32,-0.11,-0.26,-0.2,-0.31,-0.14,-0.1,-0.25,-0.2,-0.21,-0.21,-0.25,-0.31,0,-0.13,37196.68,19406,0.42,0.28,163,96.18,0.02,0.01,0
P06702,2.63,0.88,5.26,12.28,4.39,7.02,7.02,5.26,9.65,9.65,5.26,6.14,3.51,4.39,2.63,3.51,6.14,2.63,0.88,0.88,0.19,0.18,0.63,0.16,0.41,0.31,0.04,0.06,0.18,0.19,0.63,0.41,0.29,0.39,0.1,0.06,0.54,0.21,0.25,0.33,0.41,0.26,0.14,0.38,0.62,0.49,-0.19,-0.31,-0.32,0.01,4.06,-0.14,-0.06,-0.22,-0.37,-0.2,-0.27,-0.27,-0.22,-0.33,-0.33,-0.22,-0.25,-0.17,-0.2,-0.14,-0.17,-0.25,-0.14,-0.06,-0.06,2742.42,5162,0.38,0.24,31,16.15,0.01,0.01,0
P06703,8.89,1.11,6.67,10,3.33,6.67,2.22,6.67,10,15.56,2.22,3.33,1.11,5.56,3.33,3.33,3.33,3.33,0,3.33,0.16,0.17,0.68,0.17,0.48,0.42,0.01,0.07,0.17,0.16,0.68,0.46,0.2,0.36,0.07,0.03,0.58,0.21,0.21,0.46,0.37,0.16,0.2,0.38,0.62,0.13,-0.48,-0.49,-0.57,0.18,3.94,-0.31,-0.07,-0.26,-0.33,-0.16,-0.26,-0.12,-0.26,-0.33,-0.42,-0.12,-0.16,-0.07,-0.23,-0.16,-0.16,-0.16,-0.16,0,-0.16,333.23,211,0.39,0.27,15,8.86,0.01,0.01,0
P06729,4.56,1.71,4.84,5.41,3.42,5.41,3.42,5.98,11.11,7.12,1.14,3.7,9.12,5.41,4.84,8.26,6.55,5.13,1.14,1.71,0.19,0.1,0.7,0.24,0.43,0.37,0.09,0.06,0.1,0.19,0.7,0.46,0.32,0.36,0.15,0.03,0.43,0.26,0.31,0.35,0.4,0.3,0.2,0.49,0.51,0.37,-0.31,-0.32,-0.26,0.23,4.12,-0.2,-0.1,-0.21,-0.23,-0.17,-0.23,-0.17,-0.24,-0.35,-0.27,-0.07,-0.18,-0.32,-0.23,-0.21,-0.3,-0.26,-0.22,-0.07,-0.1,2075.94,2692,0.39,0.26,49,30.09,0.02,0.02,0
P06730,5.07,1.84,6.45,8.29,3.69,5.07,2.3,5.07,7.37,7.83,1.38,5.99,5.07,3.23,5.53,5.53,8.29,5.53,3.69,2.76,0.15,0.15,0.7,0.22,0.42,0.34,0.05,0.1,0.15,0.15,0.7,0.48,0.26,0.37,0.14,0.03,0.41,0.31,0.28,0.38,0.36,0.25,0.18,0.49,0.51,0.31,-0.19,-0.27,-0.39,0.01,4.2,-0.22,-0.11,-0.26,-0.3,-0.18,-0.22,-0.13,-0.22,-0.28,-0.29,-0.09,-0.24,-0.22,-0.16,-0.23,-0.23,-0.3,-0.23,-0.18,-0.14,4285.44,6619,0.41,0.27,55,34.22,0.02,0.02,0
P06731,5.98,1.85,3.7,3.99,2.28,5.27,1.71,5.7,2.28,8.83,0.28,9.4,7.98,4.84,3.56,10.68,8.83,6.98,1.85,3.99,0.08,0.08,0.85,0.3,0.45,0.41,0.08,0.08,0.08,0.08,0.85,0.51,0.25,0.37,0.2,0.02,0.32,0.32,0.37,0.39,0.32,0.34,0.24,0.61,0.39,0.12,-0.49,-0.07,-0.57,0.09,4.06,-0.24,-0.11,-0.18,-0.19,-0.12,-0.22,-0.1,-0.24,-0.12,-0.31,-0.02,-0.32,-0.29,-0.21,-0.17,-0.35,-0.31,-0.27,-0.11,-0.19,32109.64,20410,0.42,0.28,108,59.41,0.03,0.03,0
P06733,9.91,1.38,5.99,6.68,3.92,8.76,1.38,6.22,8.76,8.29,2.07,5.53,3.69,2.53,3.92,5.99,4.15,7.6,0.69,2.53,0.14,0.13,0.73,0.17,0.51,0.45,0.04,0.07,0.13,0.14,0.73,0.48,0.23,0.34,0.1,0.04,0.44,0.27,0.3,0.47,0.33,0.2,0.26,0.53,0.47,0.25,-0.63,-0.27,-0.48,0.13,4.09,-0.33,-0.09,-0.24,-0.26,-0.18,-0.31,-0.09,-0.25,-0.31,-0.3,-0.12,-0.23,-0.18,-0.13,-0.18,-0.24,-0.19,-0.28,-0.05,-0.13,8928.77,8476,0.43,0.3,79,46.43,0.02,0.02,0
P06744,7.17,0.72,4.84,5.73,5.02,7.35,3.76,5.73,6.27,9.5,2.69,5.02,3.94,5.2,4.84,5.2,6.63,5.73,2.15,2.51,0.15,0.11,0.75,0.2,0.49,0.39,0.04,0.1,0.11,0.15,0.75,0.49,0.24,0.35,0.12,0.03,0.45,0.29,0.26,0.43,0.31,0.25,0.2,0.47,0.53,0.08,-0.39,-0.34,-0.31,0.09,4.2,-0.27,-0.05,-0.21,-0.24,-0.22,-0.28,-0.18,-0.24,-0.25,-0.32,-0.14,-0.22,-0.18,-0.22,-0.21,-0.22,-0.26,-0.24,-0.12,-0.13,5053.18,13472,0.39,0.26,49,30.68,0.01,0.01,0
P06746,5.37,0.9,6.27,8.06,4.18,6.57,2.69,6.87,10.75,7.76,2.09,3.58,4.18,3.88,5.67,6.27,5.67,5.37,0.3,3.58,0.19,0.14,0.67,0.2,0.43,0.36,0.04,0.08,0.14,0.19,0.67,0.43,0.27,0.37,0.12,0.03,0.46,0.27,0.27,0.37,0.37,0.25,0.19,0.44,0.56,0.39,-0.33,-0.44,-0.4,0.12,4.12,-0.23,-0.06,-0.25,-0.29,-0.19,-0.26,-0.14,-0.27,-0.35,-0.29,-0.12,-0.17,-0.19,-0.18,-0.24,-0.25,-0.24,-0.23,-0.03,-0.17,1359.17,921,0.37,0.27,42,26.34,0.01,0.01,0
P06748,6.46,1.02,11.56,10.54,2.38,6.12,1.7,3.4,11.22,6.46,2.72,3.06,5.78,4.42,2.72,8.84,3.4,6.12,0.68,1.36,0.16,0.22,0.62,0.19,0.4,0.34,0.06,0.04,0.22,0.16,0.62,0.38,0.25,0.45,0.12,0.04,0.46,0.18,0.35,0.33,0.47,0.24,0.22,0.52,0.48,0.84,-0.37,-0.12,-0.64,0.26,4.01,-0.26,-0.07,-0.36,-0.34,-0.13,-0.25,-0.1,-0.17,-0.35,-0.26,-0.14,-0.15,-0.24,-0.2,-0.14,-0.31,-0.17,-0.25,-0.05,-0.08,89330.51,77537,0.47,0.32,262,157.97,0.06,0.06,0
P06753,13.33,0.35,6.67,21.4,0.35,1.05,0.7,4.21,13.33,11.93,2.81,2.46,0,5.26,4.91,3.86,2.81,2.46,0,2.11,0.19,0.28,0.53,0.14,0.36,0.33,0,0.03,0.28,0.19,0.53,0.38,0.21,0.41,0.07,0.03,0.74,0.12,0.14,0.34,0.49,0.12,0.19,0.33,0.67,0.88,-0.26,-0.6,-0.8,0.25,3.53,-0.39,-0.03,-0.26,-0.48,-0.03,-0.07,-0.05,-0.19,-0.39,-0.37,-0.15,-0.13,0,-0.22,-0.21,-0.18,-0.15,-0.13,0,-0.12,3669.3,3264,0.4,0.26,35,19.84,0.01,0.01,0
P06756,7.06,1.81,6.68,4.96,4.87,8.02,1.43,5.44,4.87,9.64,2,4.77,5.34,5.06,4.96,6.97,4.68,6.97,0.95,3.53,0.11,0.12,0.77,0.22,0.5,0.43,0.05,0.09,0.12,0.11,0.77,0.49,0.21,0.36,0.12,0.04,0.4,0.28,0.32,0.45,0.32,0.24,0.24,0.52,0.48,0.09,-0.5,-0.19,-0.49,0.13,4.17,-0.27,-0.11,-0.26,-0.22,-0.21,-0.29,-0.09,-0.23,-0.21,-0.33,-0.11,-0.21,-0.23,-0.22,-0.22,-0.27,-0.21,-0.27,-0.06,-0.17,10434.12,6980,0.41,0.28,112,70.63,0.04,0.04,0
P07093,7.29,1.01,4.52,3.77,5.03,4.77,2.26,8.04,7.29,9.05,2.76,6.03,5.78,3.02,3.52,8.54,5.78,8.79,1.51,1.26,0.13,0.08,0.79,0.2,0.53,0.44,0.06,0.08,0.08,0.13,0.79,0.55,0.25,0.3,0.14,0.04,0.39,0.31,0.3,0.46,0.3,0.26,0.22,0.53,0.48,-0.16,-0.53,-0.29,-0.35,0.16,4.12,-0.28,-0.07,-0.2,-0.18,-0.22,-0.21,-0.12,-0.29,-0.28,-0.31,-0.14,-0.24,-0.24,-0.15,-0.17,-0.3,-0.24,-0.31,-0.09,-0.08,2078.88,5546,0.35,0.23,19,12.23,0,0,0
P07199,11.19,1.17,6.34,14.69,2.84,9.85,2,2.5,3.84,8.51,1.17,1.67,4.84,4.17,6.51,6.68,4.17,5.18,1,1.67,0.12,0.21,0.67,0.18,0.47,0.42,0.05,0.06,0.21,0.12,0.67,0.43,0.19,0.46,0.11,0.02,0.52,0.19,0.29,0.42,0.36,0.21,0.29,0.51,0.49,0.71,-0.61,-0.19,-0.68,0.22,3.96,-0.35,-0.08,-0.25,-0.41,-0.15,-0.33,-0.11,-0.13,-0.18,-0.3,-0.08,-0.1,-0.21,-0.19,-0.26,-0.26,-0.19,-0.22,-0.07,-0.1,469.25,381,0.34,0.22,15,7.79,0,0,0
P07225,5.47,5.33,5.03,7.69,3.4,6.51,1.63,5.33,7.1,9.62,1.48,6.51,4.44,3.7,3.55,8.14,4.14,6.66,0.89,3.4,0.12,0.13,0.75,0.25,0.44,0.38,0.04,0.08,0.13,0.12,0.75,0.47,0.23,0.35,0.12,0.07,0.4,0.29,0.31,0.43,0.35,0.23,0.25,0.52,0.48,0.27,-0.48,-0.09,-0.53,-0.02,4.16,-0.23,-0.23,-0.22,-0.29,-0.17,-0.26,-0.1,-0.23,-0.27,-0.33,-0.09,-0.26,-0.2,-0.18,-0.17,-0.29,-0.19,-0.26,-0.06,-0.17,225.57,279,0.34,0.23,16,9.16,0,0,0
P07288,5.36,3.83,4.21,4.21,2.68,8.05,4.21,3.83,4.6,11.11,1.92,1.92,7.28,3.83,4.21,8.05,5.75,9.96,3.45,1.53,0.13,0.08,0.79,0.23,0.54,0.46,0.07,0.08,0.08,0.13,0.79,0.55,0.22,0.34,0.14,0.06,0.4,0.31,0.3,0.48,0.26,0.29,0.25,0.54,0.46,-0.13,-0.63,-0.16,-0.23,0.13,4.14,-0.23,-0.18,-0.19,-0.19,-0.14,-0.29,-0.19,-0.18,-0.2,-0.35,-0.11,-0.11,-0.28,-0.18,-0.19,-0.29,-0.24,-0.33,-0.17,-0.09,32974.29,43549,0.42,0.28,104,60.04,0.04,0.03,0
P07332,6.33,1.46,3.89,9.12,2.55,6.08,3.53,3.65,4.74,13.75,1.7,1.82,5.11,8.52,6.93,7.42,3.65,5.84,1.34,2.55,0.15,0.13,0.72,0.24,0.46,0.41,0.05,0.06,0.13,0.15,0.72,0.45,0.22,0.39,0.11,0.03,0.55,0.21,0.24,0.41,0.33,0.24,0.21,0.42,0.58,0.19,-0.38,-0.44,-0.42,0.23,4.07,-0.25,-0.09,-0.18,-0.32,-0.14,-0.25,-0.17,-0.17,-0.21,-0.39,-0.1,-0.11,-0.22,-0.3,-0.27,-0.28,-0.17,-0.24,-0.08,-0.14,4553.02,14003,0.37,0.26,30,17.04,0.01,0.01,0
P07333,6.58,2.16,4.42,5.66,4.01,7.1,2.88,3.81,4.22,10.7,1.85,4.63,6.17,5.14,4.12,8.23,5.14,7.72,1.75,3.7,0.11,0.1,0.79,0.24,0.5,0.42,0.06,0.1,0.1,0.11,0.79,0.5,0.22,0.36,0.13,0.04,0.41,0.28,0.31,0.44,0.3,0.28,0.24,0.52,0.48,0.01,-0.48,-0.16,-0.41,0.12,4.18,-0.26,-0.12,-0.2,-0.23,-0.19,-0.27,-0.15,-0.18,-0.19,-0.35,-0.11,-0.21,-0.25,-0.22,-0.19,-0.3,-0.22,-0.29,-0.1,-0.18,20312.93,16492,0.44,0.29,180,109.41,0.06,0.06,0
P07339,6.8,2.18,5.1,4.13,3.4,9.47,1.46,5.58,5.58,9.95,2.43,2.67,6.31,4.13,2.91,8.98,5.1,8.25,0.97,4.61,0.1,0.09,0.81,0.25,0.53,0.46,0.06,0.09,0.09,0.1,0.81,0.51,0.19,0.37,0.14,0.05,0.37,0.3,0.33,0.47,0.28,0.29,0.27,0.55,0.45,-0.1,-0.73,-0.16,-0.47,0.16,4.12,-0.26,-0.12,-0.22,-0.19,-0.17,-0.32,-0.09,-0.23,-0.23,-0.33,-0.13,-0.14,-0.25,-0.19,-0.15,-0.31,-0.22,-0.3,-0.07,-0.21,26537.93,18538,0.42,0.27,100,55.27,0.03,0.02,0
P07355,6.49,1.18,8.85,6.49,2.06,5.6,1.18,6.78,9.44,10.03,2.65,2.95,2.06,3.83,6.19,7.67,5.31,5.31,0.29,5.6,0.17,0.15,0.68,0.24,0.41,0.36,0.02,0.08,0.15,0.17,0.68,0.42,0.22,0.38,0.13,0.04,0.46,0.27,0.27,0.38,0.34,0.25,0.21,0.45,0.55,0.36,-0.37,-0.43,-0.51,0.13,4.06,-0.26,-0.08,-0.31,-0.26,-0.12,-0.23,-0.08,-0.26,-0.32,-0.33,-0.14,-0.15,-0.12,-0.18,-0.25,-0.28,-0.23,-0.23,-0.03,-0.23,12082.69,14337,0.43,0.3,73,42.62,0.03,0.02,0
P07384,5.46,1.54,6.58,7.7,6.16,7.14,1.26,4.48,5.18,10.22,2.24,3.92,3.5,3.64,7.28,6.86,5.04,6.44,2.24,3.08,0.14,0.14,0.72,0.2,0.48,0.37,0.04,0.12,0.14,0.14,0.72,0.47,0.21,0.37,0.12,0.04,0.43,0.29,0.28,0.44,0.31,0.22,0.21,0.47,0.54,0.13,-0.3,-0.3,-0.44,0.05,4.16,-0.23,-0.09,-0.26,-0.29,-0.25,-0.27,-0.08,-0.2,-0.22,-0.34,-0.12,-0.18,-0.17,-0.17,-0.28,-0.27,-0.22,-0.26,-0.12,-0.16,203.24,504,0.39,0.28,15,9.17,0.01,0.01,0
